gender,income,credit_score,loan_amount,employment_years,score,approved
F,57494.0,406,240421.0,9,0.4546,0
M,51560.0,392,116085.0,18,0.4477,0
F,84165.0,439,147779.0,29,0.5382,0
F,50494.0,613,297174.0,3,0.3824,0
F,43946.0,310,276550.0,6,0.3078,0
M,98852.0,747,309310.0,15,0.7247,1
F,50972.0,694,197687.0,36,0.7646,1
M,63071.0,804,288302.0,4,0.6197,1
F,69026.0,677,141386.0,38,0.6403,1
F,37266.0,660,174243.0,32,0.5316,0
F,84710.0,847,167371.0,34,0.8645,1
F,72742.0,695,202387.0,33,0.692,1
M,91168.0,485,71351.0,32,0.617,1
M,46416.0,520,177500.0,38,0.6273,1
F,61983.0,817,345166.0,9,0.5552,0
F,60787.0,599,90747.0,2,0.388,0
M,65278.0,474,67068.0,28,0.6532,1
M,30908.0,670,75131.0,34,0.6702,1
M,62217.0,808,466186.0,30,0.7893,1
M,31471.0,503,246485.0,38,0.5835,0
F,67167.0,581,172973.0,14,0.4809,0
F,20000.0,715,206832.0,0,0.419,0
M,22968.0,332,222764.0,18,0.3181,0
M,76371.0,381,135955.0,36,0.6257,1
M,49063.0,782,148278.0,26,0.7374,1
M,40243.0,447,184232.0,20,0.4465,0
M,85417.0,794,127524.0,6,0.7121,1
M,66553.0,469,160307.0,32,0.5451,0
F,77442.0,306,235309.0,1,0.3523,0
F,56675.0,679,100285.0,13,0.5075,0
F,113593.0,733,460995.0,2,0.6193,1
M,47910.0,333,275316.0,13,0.3488,0
M,94890.0,437,72992.0,4,0.5433,0
M,58773.0,666,10000.0,16,0.6822,1
F,26910.0,405,131250.0,38,0.5051,0
M,69657.0,331,268436.0,0,0.3455,0
M,66295.0,823,249047.0,27,0.7448,1
F,38974.0,467,188915.0,37,0.5289,0
M,41556.0,377,139856.0,13,0.3641,0
F,59506.0,845,109587.0,16,0.7108,1
F,66995.0,508,159742.0,14,0.4595,0
M,20000.0,710,98762.0,6,0.5326,0
F,81062.0,307,160112.0,6,0.3446,0
M,50110.0,526,333095.0,23,0.6271,1
F,33365.0,474,122876.0,25,0.4515,0
M,78821.0,380,261088.0,13,0.5471,0
F,59528.0,356,276342.0,18,0.4321,0
M,84323.0,434,92040.0,25,0.5999,0
F,68759.0,537,115663.0,15,0.4633,0
F,59970.0,771,306894.0,33,0.6487,1
F,56945.0,516,107424.0,1,0.3985,0
M,69654.0,325,194251.0,0,0.2926,0
M,51729.0,486,403998.0,35,0.4989,0
F,42949.0,415,297983.0,34,0.4552,0
M,72198.0,462,208523.0,23,0.464,0
F,57110.0,713,284073.0,4,0.5739,0
M,60671.0,477,194408.0,28,0.5051,0
F,81788.0,579,301823.0,0,0.381,0
M,57722.0,511,10000.0,8,0.4498,0
F,60301.0,353,186073.0,35,0.5025,0
F,48007.0,366,10000.0,15,0.3406,0
F,68615.0,843,216136.0,14,0.7098,1
F,66997.0,819,176382.0,9,0.659,1
M,78016.0,798,336073.0,36,0.8322,1
F,48417.0,730,271183.0,15,0.5459,0
M,50844.0,345,147391.0,37,0.5359,0
M,75843.0,334,159378.0,35,0.4147,0
F,65044.0,488,238070.0,14,0.4491,0
M,41876.0,388,142744.0,2,0.4096,0
M,86131.0,634,196763.0,18,0.6108,1
M,26031.0,435,331670.0,36,0.5413,0
F,75686.0,845,117087.0,2,0.5295,0
M,34696.0,412,155233.0,7,0.4163,0
M,97716.0,471,169257.0,23,0.5733,0
F,29108.0,638,515807.0,13,0.468,0
F,83045.0,824,260824.0,34,0.7623,1
M,58367.0,473,313207.0,15,0.5053,0
F,52668.0,631,276813.0,6,0.4582,0
M,63708.0,506,283539.0,34,0.6193,1
M,72638.0,642,247357.0,7,0.5098,0
M,41912.0,403,236527.0,11,0.3838,0
F,43684.0,339,54926.0,15,0.3546,0
M,72992.0,322,235786.0,3,0.3552,0
F,25853.0,551,189166.0,34,0.5502,0
F,48315.0,589,254546.0,31,0.6047,1
M,120814.0,501,192914.0,11,0.6115,1
F,40640.0,454,276316.0,20,0.4618,0
F,82956.0,405,293993.0,14,0.3314,0
F,48281.0,559,10000.0,34,0.5127,0
F,70181.0,499,156611.0,2,0.4995,0
F,73087.0,516,14261.0,1,0.4668,0
M,82579.0,710,223894.0,5,0.5969,0
F,55995.0,416,169929.0,15,0.4332,0
M,99778.0,723,335583.0,22,0.7051,1
M,48213.0,511,220724.0,30,0.6053,1
M,64684.0,454,151447.0,29,0.5111,0
M,64906.0,562,293857.0,2,0.5073,0
M,37561.0,806,168180.0,15,0.6459,1
M,54283.0,450,150200.0,3,0.4484,0
F,63230.0,511,239363.0,35,0.6875,1
F,51358.0,491,361297.0,27,0.5049,0
F,108818.0,397,285355.0,27,0.4374,0
M,43228.0,840,256693.0,2,0.6291,1
F,83588.0,471,475095.0,25,0.5228,0
F,77129.0,670,126759.0,38,0.5808,0
F,59723.0,454,124528.0,12,0.3782,0
M,42696.0,439,214557.0,6,0.439,0
F,44635.0,555,351503.0,12,0.5051,0
M,49641.0,715,105831.0,3,0.6126,1
F,24285.0,628,375457.0,15,0.5624,0
M,39931.0,677,56088.0,27,0.6287,1
M,30350.0,565,187878.0,12,0.4391,0
M,86918.0,840,217347.0,9,0.6417,1
F,72369.0,438,111737.0,4,0.386,0
F,75719.0,811,137877.0,35,0.7357,1
M,71777.0,548,279663.0,18,0.5269,0
F,63339.0,607,344156.0,29,0.5145,0
M,89214.0,518,10000.0,27,0.6043,1
M,47785.0,592,218024.0,30,0.5786,0
F,62133.0,709,188669.0,35,0.6491,1
F,74941.0,497,210740.0,0,0.4921,0
F,33576.0,379,168323.0,8,0.312,0
M,121932.0,684,70951.0,11,0.6822,1
M,60571.0,436,354230.0,22,0.5477,0
F,62840.0,512,315933.0,11,0.4261,0
M,85138.0,506,189601.0,8,0.5395,0
F,78299.0,432,151169.0,25,0.5306,0
M,60762.0,465,139056.0,29,0.5109,0
F,62603.0,802,10000.0,19,0.648,1
F,29917.0,729,235382.0,15,0.4754,0
M,48871.0,479,278032.0,12,0.4097,0
F,70344.0,420,213790.0,34,0.4857,0
F,68878.0,473,191366.0,3,0.414,0
M,84423.0,630,213338.0,24,0.6134,1
F,57590.0,367,114677.0,12,0.3688,0
M,32254.0,437,150044.0,27,0.4762,0
F,81135.0,607,183367.0,11,0.5189,0
M,88722.0,629,269668.0,23,0.7057,1
F,77965.0,537,337886.0,27,0.6527,1
F,56727.0,829,177085.0,0,0.4914,0
F,80888.0,375,95521.0,33,0.5338,0
F,128578.0,450,203565.0,2,0.5673,0
M,62303.0,615,401149.0,21,0.6585,1
M,33765.0,336,104219.0,20,0.4281,0
M,48274.0,425,288584.0,26,0.4118,0
M,72510.0,585,333596.0,20,0.6648,1
M,27904.0,539,163999.0,21,0.5968,0
M,63388.0,519,129928.0,12,0.5432,0
M,67607.0,306,257496.0,15,0.4529,0
F,90702.0,515,235322.0,23,0.6064,1
F,86204.0,592,269477.0,16,0.5917,0
F,77292.0,838,407371.0,4,0.6692,1
F,20000.0,783,216705.0,37,0.5946,0
M,78421.0,342,80778.0,26,0.6235,1
M,74110.0,606,206664.0,31,0.7211,1
M,65119.0,392,224156.0,25,0.5492,0
F,25396.0,568,326717.0,6,0.4204,0
M,44465.0,514,180324.0,35,0.4971,0
F,36664.0,413,159093.0,6,0.2122,0
M,20000.0,484,62881.0,26,0.5199,0
M,59942.0,424,254741.0,37,0.5723,0
M,44044.0,404,534821.0,23,0.5066,0
M,112506.0,536,177741.0,23,0.6339,1
F,56625.0,457,245195.0,28,0.476,0
F,85875.0,773,145217.0,26,0.7005,1
M,28618.0,804,71872.0,33,0.7082,1
F,49398.0,573,243424.0,20,0.4582,0
M,61938.0,416,202819.0,0,0.3253,0
M,41837.0,835,10000.0,9,0.6733,1
M,51556.0,359,361003.0,29,0.5144,0
M,55641.0,700,241596.0,27,0.5325,0
F,55322.0,479,207390.0,29,0.4994,0
M,97102.0,531,157802.0,27,0.6317,1
M,67565.0,775,240529.0,28,0.77,1
F,69590.0,544,245140.0,30,0.5987,0
M,70793.0,512,240132.0,3,0.5069,0
F,72253.0,758,306799.0,18,0.6271,1
M,58342.0,427,329527.0,9,0.3983,0
M,53585.0,516,400559.0,30,0.498,0
M,63336.0,319,116316.0,33,0.4921,0
M,83136.0,359,142658.0,38,0.4974,0
M,82525.0,428,236118.0,30,0.5403,0
M,55192.0,496,122091.0,10,0.4049,0
F,75357.0,791,138198.0,35,0.8211,1
M,56108.0,803,247523.0,31,0.6974,1
F,60677.0,546,290084.0,22,0.4791,0
F,50530.0,559,327593.0,39,0.6272,1
M,56367.0,646,180739.0,38,0.7615,1
F,86827.0,496,246315.0,2,0.3955,0
M,61848.0,406,224276.0,27,0.5927,0
F,62706.0,459,201766.0,24,0.4698,0
M,31056.0,721,118399.0,27,0.7138,1
F,53815.0,506,105679.0,18,0.4705,0
F,55174.0,612,266667.0,18,0.4669,0
M,43417.0,731,116718.0,28,0.6415,1
F,60433.0,534,22308.0,18,0.4889,0
M,51416.0,626,196824.0,17,0.6329,1
M,61600.0,778,345524.0,23,0.7425,1
M,62430.0,727,10000.0,37,0.8195,1
M,40885.0,399,171167.0,15,0.386,0
M,52026.0,537,267521.0,17,0.4494,0
F,61547.0,406,17650.0,12,0.4212,0
F,83686.0,663,178667.0,3,0.5529,0
F,65134.0,792,86054.0,12,0.6157,1
M,46761.0,342,99282.0,34,0.466,0
F,67980.0,372,159758.0,3,0.3151,0
F,94151.0,603,87685.0,18,0.5479,0
F,78334.0,304,79370.0,23,0.4284,0
F,70951.0,648,194077.0,32,0.6794,1
F,74512.0,699,422714.0,32,0.7481,1
M,88799.0,732,275774.0,8,0.6542,1
M,81513.0,406,301053.0,2,0.4377,0
F,71335.0,416,279726.0,2,0.2789,0
M,81373.0,682,130249.0,29,0.7237,1
M,38367.0,381,231083.0,17,0.4471,0
F,29955.0,709,309769.0,1,0.4267,0
F,63142.0,369,282834.0,31,0.5375,0
M,61374.0,686,219455.0,8,0.5454,0
F,49122.0,823,252005.0,1,0.5758,0
M,76517.0,596,446287.0,19,0.6192,1
M,22743.0,364,283944.0,26,0.3846,0
F,49305.0,477,168484.0,35,0.5217,0
M,50301.0,307,192596.0,18,0.3988,0
M,27274.0,458,94585.0,15,0.4402,0
M,89895.0,310,434704.0,25,0.415,0
F,32816.0,710,360387.0,13,0.5494,0
F,48233.0,454,208321.0,17,0.4742,0
F,78160.0,505,418082.0,27,0.5933,0
F,72921.0,414,263240.0,18,0.4808,0
M,37837.0,678,156915.0,29,0.6015,1
F,73650.0,649,290645.0,20,0.6265,1
F,65796.0,397,239864.0,20,0.3568,0
F,106661.0,318,283786.0,29,0.4829,0
F,68079.0,612,63091.0,36,0.5856,0
M,57175.0,827,118969.0,31,0.8262,1
M,42870.0,744,348847.0,29,0.7019,1
M,45115.0,530,369314.0,21,0.4366,0
F,43485.0,658,341511.0,23,0.5501,0
F,87422.0,682,421865.0,9,0.5051,0
M,60359.0,811,257737.0,23,0.7046,1
F,71305.0,343,250708.0,0,0.2914,0
F,90285.0,664,108679.0,34,0.7286,1
M,20000.0,410,141947.0,15,0.4412,0
M,85577.0,522,10000.0,4,0.4343,0
F,61108.0,685,167851.0,30,0.6298,1
F,68701.0,564,10000.0,36,0.595,0
F,43432.0,570,308097.0,24,0.4564,0
M,44898.0,511,238840.0,24,0.5238,0
M,69777.0,795,10000.0,2,0.6756,1
M,107692.0,613,181014.0,37,0.7046,1
M,80066.0,686,396766.0,31,0.7715,1
F,85310.0,546,187433.0,19,0.4754,0
M,56160.0,649,100163.0,29,0.74,1
M,47996.0,371,21450.0,1,0.3436,0
F,44384.0,595,24435.0,4,0.3988,0
F,50235.0,512,253558.0,18,0.4979,0
F,20000.0,594,156613.0,19,0.5984,0
M,45502.0,470,164901.0,21,0.5674,0
F,48793.0,545,157025.0,10,0.4407,0
F,56493.0,440,185976.0,17,0.4931,0
M,62635.0,539,77284.0,26,0.7049,1
M,67249.0,610,231610.0,30,0.6409,1
F,59701.0,715,57729.0,34,0.6883,1
M,48371.0,697,124416.0,20,0.5916,0
F,20733.0,321,301083.0,19,0.2956,0
F,48494.0,377,237620.0,8,0.3206,0
M,40551.0,774,268568.0,30,0.6941,1
F,69321.0,652,415039.0,8,0.5864,0
M,78186.0,670,194035.0,6,0.4974,0
M,78771.0,320,202146.0,32,0.5177,0
M,75139.0,806,173568.0,0,0.6339,1
F,57329.0,459,155659.0,18,0.4224,0
M,49561.0,660,98941.0,2,0.5638,0
M,45058.0,596,208406.0,38,0.6981,1
F,29850.0,651,235505.0,11,0.485,0
F,79837.0,479,241077.0,29,0.5622,0
F,56506.0,771,206436.0,15,0.6108,1
F,35073.0,694,292617.0,12,0.552,0
M,43470.0,512,202944.0,23,0.6101,1
M,42661.0,829,159070.0,16,0.735,1
M,60860.0,694,107301.0,26,0.7914,1
F,81349.0,326,45102.0,28,0.4959,0
F,53040.0,748,346042.0,13,0.4927,0
M,20000.0,737,130095.0,4,0.5657,0
F,56216.0,584,107433.0,37,0.5759,0
F,56876.0,488,158246.0,5,0.463,0
M,55502.0,498,172161.0,23,0.5275,0
M,47451.0,401,363851.0,39,0.4858,0
F,64349.0,778,167185.0,32,0.7311,1
F,61323.0,523,463338.0,8,0.4258,0
F,59503.0,816,206370.0,2,0.6005,1
M,68253.0,826,405703.0,22,0.7658,1
M,51403.0,740,289393.0,20,0.6805,1
M,50268.0,816,236104.0,21,0.7291,1
M,87602.0,529,357785.0,7,0.5712,0
M,71187.0,413,312223.0,19,0.5036,0
F,76539.0,815,263468.0,13,0.653,1
F,84522.0,483,431759.0,29,0.5432,0
F,70519.0,333,150161.0,7,0.3188,0
M,78568.0,595,100509.0,18,0.5943,0
M,28413.0,752,132377.0,37,0.763,1
M,64083.0,804,375227.0,35,0.8606,1
F,56346.0,705,345076.0,5,0.5641,0
M,93554.0,426,147474.0,33,0.6214,1
M,78553.0,441,10000.0,9,0.477,0
F,47391.0,427,179415.0,30,0.4843,0
M,67456.0,649,98674.0,10,0.5955,0
F,63354.0,823,150606.0,34,0.7196,1
M,69087.0,762,94559.0,10,0.6161,1
M,39623.0,543,39046.0,39,0.6283,1
F,67200.0,485,388320.0,31,0.4986,0
F,55437.0,532,131633.0,25,0.4817,0
F,65649.0,813,341267.0,21,0.648,1
F,45512.0,300,177863.0,0,0.3041,0
F,48299.0,538,86920.0,28,0.6037,1
F,83477.0,354,250907.0,38,0.5236,0
M,38969.0,794,160894.0,21,0.6837,1
M,40445.0,717,179290.0,31,0.7236,1
F,58968.0,747,214491.0,24,0.6032,1
M,44562.0,637,118779.0,39,0.6927,1
F,42299.0,576,37886.0,28,0.6415,1
M,62102.0,309,194873.0,36,0.5019,0
F,29899.0,640,296392.0,31,0.5711,0
M,39841.0,403,109841.0,29,0.4877,0
M,101082.0,644,215396.0,17,0.6537,1
M,69190.0,669,350551.0,2,0.5787,0
M,45069.0,497,191024.0,11,0.4803,0
M,68364.0,313,208609.0,19,0.3295,0
F,71347.0,637,205521.0,7,0.5458,0
F,79888.0,841,131766.0,30,0.7164,1
F,57457.0,756,100665.0,23,0.6794,1
M,79530.0,825,101074.0,12,0.7164,1
F,20000.0,735,236818.0,7,0.5044,0
M,38874.0,665,275787.0,13,0.5753,0
M,63277.0,700,280508.0,14,0.5997,0
M,66593.0,781,162146.0,20,0.6796,1
F,41764.0,409,309331.0,14,0.4106,0
M,65188.0,705,230736.0,25,0.6616,1
F,47523.0,608,207074.0,37,0.561,0
F,54461.0,459,10000.0,37,0.5608,0
M,80495.0,354,118259.0,32,0.5607,0
M,78179.0,555,47890.0,9,0.5368,0
F,40059.0,833,262707.0,18,0.6509,1
F,38855.0,721,209503.0,10,0.5382,0
F,51777.0,563,92801.0,2,0.4494,0
F,59465.0,532,230436.0,22,0.554,0
F,46842.0,532,57651.0,5,0.4344,0
F,80813.0,816,95624.0,28,0.786,1
M,66948.0,344,128978.0,3,0.4489,0
F,68122.0,735,254014.0,2,0.5677,0
F,34669.0,634,339944.0,19,0.5172,0
F,83346.0,703,141399.0,7,0.4953,0
F,20000.0,463,332246.0,5,0.2623,0
M,76681.0,555,204740.0,4,0.5302,0
M,78686.0,365,223614.0,7,0.405,0
F,51352.0,387,193620.0,7,0.3151,0
F,85458.0,539,180269.0,34,0.6438,1
F,58738.0,610,243930.0,18,0.5726,0
M,61249.0,557,274032.0,9,0.5313,0
M,66791.0,813,111539.0,34,0.7788,1
M,123731.0,733,181070.0,8,0.8055,1
M,86889.0,428,366928.0,7,0.4631,0
M,74023.0,625,217719.0,7,0.6095,1
M,41744.0,316,228669.0,7,0.3225,0
F,62872.0,641,316727.0,19,0.5139,0
M,43738.0,548,149876.0,6,0.472,0
M,76442.0,476,196604.0,21,0.6743,1
F,62809.0,656,281684.0,16,0.6091,1
M,37510.0,794,323890.0,4,0.5884,0
F,61622.0,334,10000.0,33,0.4823,0
M,43012.0,706,126333.0,24,0.6339,1
F,63024.0,309,100163.0,14,0.381,0
F,42818.0,830,187617.0,30,0.7996,1
F,60550.0,834,107733.0,18,0.645,1
F,75009.0,394,266411.0,30,0.5079,0
F,58939.0,749,217241.0,11,0.6032,1
M,52182.0,519,288919.0,22,0.5246,0
M,64066.0,395,295301.0,22,0.4672,0
F,73944.0,680,267909.0,35,0.6948,1
F,37856.0,506,166421.0,10,0.3727,0
F,65213.0,545,210428.0,21,0.575,0
M,86351.0,809,153913.0,29,0.7922,1
F,71473.0,382,63526.0,4,0.3457,0
F,61155.0,616,295379.0,36,0.5874,0
F,72795.0,404,191594.0,19,0.4009,0
F,69050.0,669,49739.0,9,0.518,0
M,75072.0,479,253695.0,21,0.5254,0
F,20000.0,382,177605.0,29,0.3485,0
F,28931.0,831,10000.0,29,0.7196,1
M,80097.0,800,62627.0,21,0.8177,1
F,29894.0,647,129939.0,37,0.6028,1
F,68031.0,571,221051.0,37,0.578,0
M,52959.0,630,278802.0,37,0.6437,1
M,40076.0,688,275377.0,6,0.5559,0
M,66993.0,436,260286.0,35,0.5873,0
F,64021.0,660,196564.0,13,0.4718,0
F,102207.0,581,372223.0,10,0.4402,0
M,47504.0,501,269987.0,6,0.4508,0
M,88802.0,830,222211.0,31,0.8631,1
M,67048.0,315,256659.0,17,0.4811,0
F,46780.0,413,160096.0,33,0.4474,0
F,75985.0,367,194276.0,1,0.3919,0
M,71315.0,329,10000.0,6,0.3684,0
F,60717.0,818,161325.0,30,0.6641,1
M,65326.0,321,375989.0,17,0.5127,0
F,48060.0,730,214838.0,19,0.5158,0
F,43484.0,329,210674.0,6,0.2804,0
F,75189.0,709,299860.0,21,0.6029,1
F,55521.0,348,235783.0,36,0.4874,0
M,58398.0,624,121352.0,33,0.7176,1
F,65596.0,787,202366.0,38,0.661,1
F,65306.0,597,86478.0,39,0.613,1
M,31413.0,480,218361.0,15,0.5024,0
F,85725.0,421,116225.0,13,0.3988,0
M,62424.0,423,292829.0,31,0.4704,0
M,55947.0,752,148976.0,37,0.7396,1
F,68617.0,565,117530.0,38,0.5955,0
F,64731.0,327,188717.0,25,0.4542,0
M,75341.0,558,236539.0,29,0.6402,1
M,70760.0,376,79267.0,38,0.5312,0
M,74357.0,731,147873.0,8,0.6802,1
F,87020.0,334,210516.0,31,0.4822,0
M,77672.0,735,333837.0,6,0.5603,0
M,56790.0,413,10000.0,11,0.4003,0
M,37542.0,361,261516.0,22,0.4036,0
F,93356.0,351,161643.0,16,0.5256,0
M,55246.0,415,150539.0,20,0.4685,0
F,50538.0,346,131887.0,11,0.2705,0
F,25265.0,737,163610.0,21,0.5692,0
M,66769.0,711,262082.0,22,0.7132,1
F,62978.0,400,146321.0,4,0.3461,0
M,29698.0,578,365859.0,17,0.574,0
F,69065.0,406,262387.0,36,0.5604,0
F,50036.0,334,219797.0,36,0.4858,0
M,113806.0,658,183394.0,6,0.6718,1
M,48613.0,301,318985.0,2,0.3741,0
M,51296.0,791,333602.0,0,0.6462,1
F,42504.0,571,83862.0,5,0.37,0
F,85558.0,443,129810.0,6,0.3649,0
M,52544.0,734,263463.0,26,0.7203,1
M,45502.0,750,293668.0,30,0.6648,1
F,74139.0,527,169966.0,7,0.4009,0
F,32393.0,844,125756.0,13,0.6545,1
F,72502.0,513,207861.0,14,0.4594,0
M,95628.0,547,347669.0,6,0.5812,0
F,71332.0,707,204103.0,6,0.583,0
M,72758.0,352,73606.0,32,0.5277,0
F,77401.0,613,210958.0,6,0.5503,0
F,94194.0,673,278275.0,19,0.6575,1
M,84198.0,336,189862.0,6,0.4474,0
M,68793.0,823,325817.0,13,0.6332,1
M,78078.0,383,286585.0,14,0.4545,0
F,42281.0,393,193824.0,17,0.3104,0
F,75526.0,714,204314.0,9,0.5619,0
F,39889.0,641,15824.0,34,0.5565,0
M,52660.0,849,321023.0,26,0.7089,1
F,20000.0,720,167048.0,0,0.4559,0
M,68029.0,647,160004.0,27,0.7482,1
M,47123.0,427,145015.0,33,0.5537,0
M,82223.0,451,245670.0,2,0.4617,0
F,67804.0,821,87131.0,2,0.5236,0
F,82482.0,337,101583.0,10,0.4575,0
M,38328.0,726,194747.0,3,0.5601,0
F,80768.0,404,137349.0,29,0.5594,0
M,102117.0,464,233523.0,38,0.6443,1
M,75283.0,843,141011.0,31,0.847,1
F,75807.0,511,359504.0,15,0.4186,0
M,63392.0,825,269346.0,16,0.7265,1
M,49507.0,431,268089.0,10,0.4645,0
F,75224.0,451,139504.0,35,0.6369,1
M,29878.0,395,440568.0,31,0.584,0
M,51645.0,802,156099.0,34,0.8102,1
M,24579.0,821,128619.0,26,0.6405,1
M,45927.0,673,270674.0,33,0.6558,1
M,72841.0,315,219523.0,4,0.3416,0
M,70108.0,317,118162.0,24,0.5225,0
M,61018.0,708,419585.0,27,0.6924,1
F,63408.0,306,297560.0,17,0.3748,0
F,22283.0,544,200401.0,2,0.4649,0
M,52549.0,428,440111.0,27,0.5099,0
M,46373.0,754,281078.0,1,0.5174,0
F,46819.0,371,198810.0,33,0.4799,0
F,71992.0,459,428144.0,21,0.4378,0
F,42790.0,386,265898.0,21,0.3579,0
F,47906.0,700,261525.0,29,0.6275,1
F,20000.0,761,161365.0,33,0.7539,1
M,54118.0,828,204941.0,0,0.6024,1
F,38243.0,388,158931.0,28,0.4569,0
F,61584.0,305,343974.0,18,0.3503,0
F,40978.0,383,39059.0,18,0.3851,0
M,62091.0,549,336587.0,28,0.6755,1
M,57106.0,715,112266.0,32,0.7537,1
M,93441.0,371,194208.0,16,0.4902,0
M,69944.0,411,170478.0,37,0.5687,0
M,23207.0,471,147985.0,0,0.4381,0
M,34702.0,572,268978.0,32,0.6865,1
F,61104.0,829,199481.0,35,0.7588,1
M,41403.0,618,133230.0,21,0.625,1
M,20000.0,381,215400.0,17,0.4443,0
F,86991.0,374,130391.0,16,0.3946,0
M,74404.0,728,146222.0,31,0.7364,1
F,70420.0,759,50274.0,19,0.6843,1
F,47854.0,645,154969.0,22,0.5759,0
M,68554.0,548,249420.0,27,0.5795,0
F,45913.0,686,203712.0,25,0.5678,0
F,64097.0,662,381506.0,6,0.5557,0
F,41588.0,595,461282.0,19,0.4609,0
F,90326.0,367,153578.0,10,0.3832,0
M,28595.0,737,116668.0,6,0.5152,0
F,84646.0,831,312982.0,37,0.8273,1
M,60778.0,432,233521.0,26,0.5835,0
F,50211.0,594,313587.0,8,0.34,0
F,63340.0,595,239883.0,3,0.4079,0
F,74667.0,332,180564.0,37,0.4748,0
M,87335.0,673,181131.0,28,0.7615,1
M,66263.0,331,243278.0,25,0.3984,0
M,42186.0,604,178889.0,24,0.6257,1
F,61113.0,407,321950.0,13,0.4695,0
F,96336.0,395,69766.0,36,0.5617,0
F,86954.0,365,321414.0,27,0.5001,0
F,78175.0,820,12660.0,7,0.6321,1
M,75914.0,529,214510.0,10,0.4477,0
F,73989.0,657,166896.0,34,0.6432,1
M,83175.0,701,48364.0,30,0.7839,1
F,50867.0,398,10000.0,33,0.5175,0
M,32898.0,570,90249.0,35,0.6446,1
M,61380.0,661,204568.0,16,0.6033,1
F,43648.0,463,139782.0,20,0.4711,0
F,38900.0,827,95905.0,25,0.6726,1
M,45594.0,468,335228.0,27,0.4432,0
F,109706.0,320,76782.0,21,0.4136,0
F,62722.0,839,267912.0,2,0.5661,0
M,67238.0,696,111100.0,27,0.6321,1
M,35553.0,335,87719.0,35,0.471,0
M,23125.0,794,139616.0,1,0.5939,0
M,43619.0,613,261992.0,19,0.6629,1
F,88764.0,789,62853.0,39,0.7605,1
M,66686.0,575,228746.0,35,0.6324,1
M,71972.0,532,103924.0,7,0.552,0
M,74771.0,735,121923.0,38,0.7522,1
F,48173.0,305,240064.0,24,0.4277,0
M,87759.0,834,417348.0,14,0.7435,1
F,47344.0,543,108898.0,29,0.5192,0
M,88125.0,540,271988.0,33,0.6535,1
M,68846.0,572,168729.0,3,0.5922,0
F,24219.0,374,152526.0,21,0.3582,0
M,45040.0,582,307138.0,24,0.5164,0
M,24301.0,834,115648.0,8,0.7088,1
F,83266.0,386,84589.0,22,0.5013,0
M,59505.0,448,246018.0,38,0.6038,1
M,20000.0,449,359478.0,11,0.2541,0
M,67515.0,459,274999.0,13,0.4542,0
M,49257.0,745,59298.0,6,0.5883,0
F,30324.0,381,138467.0,30,0.3538,0
M,93559.0,306,297960.0,5,0.3715,0
F,62146.0,481,358111.0,22,0.4345,0
M,54131.0,825,222871.0,18,0.7221,1
F,52012.0,777,142083.0,20,0.6768,1
M,29734.0,482,364602.0,18,0.5065,0
F,33909.0,613,192541.0,18,0.5396,0
M,85698.0,473,139419.0,33,0.5887,0
F,50522.0,313,122507.0,12,0.406,0
F,60441.0,599,80498.0,35,0.6314,1
M,20000.0,372,483358.0,24,0.3205,0
F,33638.0,813,342096.0,32,0.7169,1
M,72196.0,642,134371.0,20,0.5952,0
M,67554.0,695,373183.0,33,0.713,1
M,95068.0,632,253330.0,24,0.6976,1
M,86859.0,654,247411.0,17,0.67,1
M,55386.0,462,128208.0,10,0.5081,0
F,69459.0,415,148587.0,18,0.4482,0
M,53668.0,702,195758.0,33,0.7748,1
M,101096.0,378,10000.0,1,0.4085,0
M,82980.0,746,151318.0,29,0.8121,1
M,63394.0,307,200449.0,37,0.4462,0
M,64008.0,322,330952.0,14,0.3404,0
M,88897.0,842,138345.0,10,0.7535,1
F,71592.0,713,281214.0,23,0.581,0
F,91173.0,708,10000.0,3,0.6127,1
M,20000.0,321,316703.0,18,0.3788,0
F,69225.0,702,109965.0,28,0.7076,1
M,49691.0,456,213027.0,13,0.4931,0
M,95128.0,629,240634.0,16,0.6989,1
M,90928.0,321,221018.0,7,0.4641,0
M,60657.0,771,189322.0,12,0.6662,1
M,90713.0,563,75848.0,22,0.6232,1
F,95662.0,602,111046.0,28,0.6938,1
F,61488.0,764,299643.0,10,0.6811,1
F,109439.0,463,140262.0,15,0.4986,0
F,59373.0,435,189670.0,22,0.5117,0
M,55710.0,551,50791.0,11,0.5018,0
F,77317.0,504,285857.0,37,0.5805,0
M,52924.0,601,68052.0,23,0.6286,1
F,61707.0,541,291596.0,30,0.6015,1
F,88189.0,360,93729.0,37,0.5585,0
F,60384.0,764,301451.0,35,0.7232,1
F,26100.0,601,201019.0,0,0.4023,0
M,67346.0,771,144124.0,25,0.6655,1
F,46074.0,693,360040.0,16,0.563,0
F,77305.0,558,193115.0,35,0.6873,1
M,73924.0,841,163819.0,16,0.7937,1
M,89428.0,829,290912.0,36,0.822,1
F,78151.0,486,51954.0,26,0.5637,0
M,81805.0,511,10000.0,24,0.6184,1
M,46618.0,334,315798.0,29,0.5463,0
M,76080.0,446,116370.0,24,0.5937,0
F,99369.0,581,286462.0,37,0.6932,1
M,46227.0,846,204616.0,31,0.807,1
F,95995.0,548,83601.0,11,0.4877,0
F,49013.0,356,260728.0,20,0.3985,0
